"SalePrice","LotArea","LivArea","BsmtArea","GarageCars","Bedroom","FullBath","HalfBath","Kitchen","OverallQual","ExterQual","KitchenQual","Neighborhood","ZoneClass","BldgType","LandContour","Fireplace","CentralAir","MoSold","YrSold"
302000,10698,169,153,2,2,2,0,1,7,"TA","Gd","ClearCr","RL","1Fam","Low","1","1","6","2007"
254000,580,123,123,2,2,2,0,1,8,"Gd","Gd","NridgHt","RL","TwnhsE","Lvl","1","1","12","2009"
179540,838,135,68,2,3,2,1,1,7,"Gd","Gd","Gilbert","RL","1Fam","Lvl","1","1","7","2007"
109900,665,84,81,1,3,1,0,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl","0","1","12","2008"
52000,384,68,25,0,2,1,0,1,3,"Gd","TA","BrkSide","RL","1Fam","Lvl","0","1","7","2008"
102776,809,109,80,1,2,1,0,1,4,"TA","TA","IDOTRR","C (all)","1Fam","HLS","0","1","1","2010"
189000,434,114,114,2,2,2,0,1,8,"Gd","Gd","StoneBr","RL","TwnhsE","HLS","1","1","10","2008"
129000,917,89,89,2,3,1,0,1,4,"TA","TA","BrkSide","RL","2fmCon","Lvl","0","0","5","2006"
130500,1256,137,67,2,3,2,1,1,6,"Gd","Gd","Sawyer","RL","1Fam","Lvl","0","1","3","2010"
165000,942,125,99,2,3,2,0,1,6,"TA","TA","NWAmes","RL","1Fam","Lvl","1","1","8","2009"
159500,1003,237,67,2,3,1,1,1,7,"TA","TA","OldTown","RM","1Fam","Bnk","0","1","7","2007"
157000,929,109,109,2,3,1,1,1,5,"TA","Gd","NWAmes","RL","1Fam","Lvl","1","1","11","2008"
341000,979,225,122,3,3,2,1,1,7,"Gd","Gd","NoRidge","RL","1Fam","Lvl","1","1","8","2008"
128500,922,90,90,1,3,1,1,1,5,"TA","TA","CollgCr","RL","1Fam","Lvl","1","1","5","2006"
275000,610,162,162,2,2,2,0,1,8,"Gd","Gd","StoneBr","RL","1Fam","Low","1","1","12","2006"
143000,411,79,79,2,1,1,0,1,6,"Gd","Gd","CollgCr","RM","TwnhsE","Lvl","0","1","5","2010"
124500,754,80,80,2,3,1,0,1,4,"TA","TA","NAmes","RL","1Fam","Lvl","0","1","7","2009"
135000,759,137,87,1,4,2,0,1,4,"TA","TA","Edwards","RL","1Fam","Lvl","0","1","5","2008"
320000,1234,158,158,3,3,2,0,1,9,"Ex","Ex","Edwards","RL","1Fam","Lvl","1","1","2","2009"
120500,647,80,80,2,3,1,0,1,4,"TA","Gd","NAmes","RL","1Fam","Lvl","0","1","11","2009"
222000,2016,156,82,2,3,2,0,1,6,"Gd","Gd","Crawfor","RL","1Fam","Lvl","1","1","12","2009"
194500,679,114,114,2,2,2,0,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","0","1","2","2009"
110000,1066,165,147,3,4,2,0,2,5,"TA","TA","NAmes","RL","Duplex","Lvl","0","1","7","2009"
103000,580,112,72,2,2,1,0,1,4,"TA","TA","IDOTRR","RM","1Fam","Lvl","0","1","1","2009"
236500,501,150,148,2,2,2,0,1,8,"Gd","Gd","StoneBr","RL","TwnhsE","Lvl","1","1","3","2010"
187500,891,106,81,2,3,2,0,1,7,"Gd","Gd","Timber","RL","1Fam","Lvl","1","1","5","2007"
222500,1059,189,107,2,3,2,1,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","1","1","7","2008"
131400,929,106,80,1,3,1,0,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl","1","1","3","2009"
108000,834,88,88,1,3,1,0,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl","0","1","5","2007"
163000,1003,164,82,2,2,1,1,1,7,"TA","TA","OldTown","RM","1Fam","Lvl","1","0","10","2006"
93500,794,97,0,2,2,2,0,2,3,"TA","TA","NAmes","RL","Duplex","Lvl","0","0","7","2006"
239900,972,167,83,3,3,2,1,1,8,"Gd","Gd","Gilbert","RL","1Fam","HLS","1","1","6","2006"
179000,1003,111,111,0,3,3,0,1,5,"TA","TA","Edwards","RL","Duplex","Lvl","0","1","3","2009"
190000,865,161,80,2,3,2,1,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","0","1","4","2009"
132000,892,133,25,2,2,2,0,1,5,"TA","TA","OldTown","RM","1Fam","Lvl","0","1","5","2007"
142000,629,85,85,1,3,1,0,1,6,"TA","Gd","Sawyer","RL","1Fam","Lvl","0","1","5","2008"
179000,785,125,125,2,3,2,0,1,7,"TA","TA","SawyerW","RL","1Fam","Lvl","0","1","12","2007"
175000,1197,136,48,2,3,2,0,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl","1","1","10","2009"
180000,501,124,124,2,2,2,0,1,8,"Gd","Gd","StoneBr","RL","TwnhsE","HLS","1","1","10","2008"
299800,833,252,106,2,4,3,1,1,8,"Ex","Gd","NWAmes","RL","1Fam","Lvl","1","1","7","2008"
236000,817,210,88,2,4,2,1,1,7,"Gd","Gd","Gilbert","RL","1Fam","Lvl","1","1","4","2009"
265979,1087,245,115,4,4,1,1,1,7,"Gd","Gd","OldTown","RM","1Fam","Lvl","1","0","5","2009"
260400,984,160,160,2,3,2,0,1,7,"Gd","Gd","NoRidge","RL","1Fam","Lvl","1","1","3","2010"
98000,781,142,0,1,4,2,0,1,4,"TA","TA","Edwards","RL","1Fam","Lvl","0","0","4","2009"
96500,818,106,54,0,3,1,0,1,4,"TA","TA","OldTown","RM","1Fam","Lvl","0","1","6","2010"
162000,720,123,61,2,3,2,1,1,7,"Gd","Gd","Gilbert","RL","1Fam","Lvl","0","1","8","2007"
217000,858,139,137,2,3,2,0,1,6,"TA","Gd","CollgCr","RL","1Fam","Lvl","0","1","7","2006"
275500,951,195,96,3,3,2,1,1,8,"Gd","Ex","NridgHt","RL","1Fam","Lvl","1","1","3","2006"
156000,737,95,95,2,3,1,0,1,6,"TA","Gd","NAmes","RL","1Fam","Lvl","0","1","7","2009"
172500,300,137,68,2,3,2,1,1,6,"TA","TA","Somerst","FV","TwnhsE","Lvl","0","1","3","2009"
212000,1000,164,80,2,3,2,1,1,8,"Gd","Gd","CollgCr","RL","1Fam","Lvl","0","1","4","2009"
158900,1079,129,62,2,3,2,1,1,6,"TA","TA","Sawyer","RL","1Fam","Lvl","1","1","4","2010"
179400,212,139,69,2,3,2,1,1,7,"TA","TA","Somerst","FV","Twnhs","Lvl","0","1","8","2008"
290000,1139,235,122,3,4,2,1,1,8,"Gd","Gd","NoRidge","RL","1Fam","Lvl","1","1","11","2007"
127500,845,80,80,1,2,1,0,1,6,"TA","TA","NAmes","RL","1Fam","Lvl","0","1","10","2009"
1e+05,642,121,106,2,2,1,0,1,5,"TA","Fa","BrkSide","RM","1Fam","Lvl","0","1","10","2009"
215200,803,144,70,2,3,2,1,1,7,"TA","Gd","Somerst","FV","1Fam","Lvl","0","1","6","2010"
337000,876,220,116,3,3,2,1,1,8,"Gd","Gd","NoRidge","RL","1Fam","Lvl","1","1","7","2009"
270000,887,139,139,2,2,1,1,1,8,"Gd","Ex","Veenker","RL","TwnhsE","Lvl","1","1","4","2006"
264132,1355,140,139,2,2,2,0,1,9,"Gd","Ex","Somerst","RL","1Fam","Lvl","1","1","8","2008"
196500,968,159,91,2,3,2,1,1,7,"TA","TA","NWAmes","RL","1Fam","Lvl","1","1","3","2010"
160000,1162,163,91,1,4,2,0,1,6,"TA","TA","Mitchel","RL","1Fam","Lvl","0","1","7","2008"
216837,845,171,173,2,3,2,0,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","1","1","10","2006"
538000,4971,305,153,3,4,3,1,1,8,"Ex","Ex","StoneBr","RL","1Fam","HLS","1","1","6","2010"
134900,674,80,80,2,2,1,0,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl","0","1","4","2009"
102000,825,113,78,2,2,1,0,1,4,"TA","TA","Edwards","RL","1Fam","Lvl","0","1","4","2006"
107000,726,104,96,2,3,1,0,1,6,"TA","TA","Edwards","RL","1Fam","Lvl","1","1","3","2010"
114500,943,85,85,1,2,1,0,1,5,"TA","TA","NAmes","RL","1Fam","Lvl","0","1","7","2007"
395000,1322,183,180,3,3,2,0,1,8,"Gd","Gd","NridgHt","RL","1Fam","Lvl","1","1","7","2007"
162000,418,112,112,2,2,2,0,1,6,"TA","TA","Mitchel","RM","TwnhsE","Lvl","0","1","6","2009"
221500,1041,150,150,3,3,2,0,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","0","1","7","2006"
142500,1240,83,80,2,3,1,0,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl","1","1","6","2006"
144000,780,188,0,2,4,2,0,2,5,"TA","TA","SawyerW","RH","Duplex","Lvl","1","1","10","2007"
135000,978,93,91,2,2,1,0,1,6,"TA","TA","Mitchel","RL","Duplex","Lvl","0","1","5","2006"
176000,732,116,115,2,3,2,0,1,7,"TA","TA","Gilbert","RL","1Fam","Lvl","1","1","6","2007"
175900,665,149,71,2,3,2,1,1,6,"Gd","Gd","SawyerW","RL","1Fam","Lvl","0","1","7","2006"
187100,1513,133,131,2,3,2,0,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","0","1","6","2009"
165500,846,103,102,2,1,1,0,1,5,"TA","Gd","Mitchel","RL","1Fam","Lvl","1","1","7","2009"
128000,585,138,69,0,3,2,0,1,6,"TA","TA","OldTown","RM","1Fam","Lvl","1","1","6","2008"
161500,910,125,127,2,3,2,0,1,6,"TA","TA","NWAmes","RL","1Fam","Lvl","1","1","9","2009"
139000,1003,153,64,1,4,2,0,1,5,"TA","TA","OldTown","RM","1Fam","Lvl","0","1","6","2010"
233000,942,194,89,2,4,2,1,1,7,"Gd","Gd","SawyerW","RL","1Fam","Lvl","0","1","1","2010"
107900,557,84,84,1,2,1,0,1,4,"TA","TA","OldTown","RM","1Fam","Lvl","0","1","8","2008"
187500,1134,194,77,2,5,2,1,1,6,"TA","Gd","ClearCr","RL","1Fam","Low","0","1","7","2007"
160200,296,106,106,2,2,2,0,1,7,"Gd","Gd","Blmngtn","RL","TwnhsE","Lvl","1","1","9","2009"
146800,1053,99,96,2,3,1,0,1,6,"TA","TA","Mitchel","RL","1Fam","Lvl","1","1","5","2007"
269790,922,187,104,2,3,2,1,1,7,"Gd","TA","NoRidge","RL","1Fam","Lvl","1","1","6","2007"
225000,851,139,139,2,3,2,0,1,8,"Gd","Gd","Somerst","RL","1Fam","Lvl","0","1","6","2007"
194500,1006,176,66,2,3,2,1,1,7,"Gd","Gd","Gilbert","RL","1Fam","Lvl","1","1","10","2008"
171000,780,145,60,2,3,2,1,1,6,"TA","TA","SawyerW","RL","1Fam","Lvl","1","1","4","2010"
143500,762,119,61,2,3,1,1,1,6,"TA","TA","Sawyer","RL","1Fam","Lvl","1","1","4","2007"
110000,713,72,72,1,2,1,0,1,5,"TA","TA","NAmes","RL","1Fam","Lvl","0","1","4","2008"
485000,1256,292,179,3,4,3,1,1,9,"Ex","Ex","NridgHt","RL","1Fam","Lvl","1","1","7","2009"
175000,669,164,68,1,3,1,1,1,5,"TA","Gd","SWISU","RL","1Fam","Lvl","1","1","6","2007"
2e+05,1189,157,57,2,4,2,1,1,6,"TA","Gd","ClearCr","RL","1Fam","HLS","0","1","5","2008"
109900,446,111,111,2,2,1,0,1,4,"TA","TA","IDOTRR","RM","1Fam","Lvl","0","1","7","2007"
189000,762,135,68,2,3,2,1,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","1","1","10","2008"
582933,1291,262,161,3,4,3,1,1,9,"Ex","Ex","NridgHt","RL","1Fam","Lvl","1","1","1","2009"
118000,836,105,87,1,2,1,0,1,5,"TA","TA","NAmes","RL","1Fam","Lvl","0","1","6","2006"
227680,1140,133,132,2,3,2,0,1,7,"Gd","Ex","Somerst","RL","1Fam","Lvl","0","1","7","2008"
135500,906,91,91,1,3,2,0,1,5,"TA","TA","NAmes","RL","1Fam","Lvl","0","1","10","2006"
223500,1987,146,123,2,3,1,1,1,5,"TA","Gd","BrkSide","RL","1Fam","Lvl","1","1","5","2009"
159950,1245,101,95,2,3,1,0,1,5,"TA","TA","NAmes","RL","1Fam","Lvl","1","1","6","2006"
106000,753,199,79,2,2,2,0,3,5,"TA","TA","OldTown","RM","1Fam","Lvl","0","0","11","2009"
181000,942,122,97,2,3,1,1,1,6,"TA","Gd","NWAmes","RL","1Fam","Lvl","1","1","1","2006"
144500,412,79,79,2,1,1,0,1,6,"Gd","Gd","CollgCr","RM","TwnhsE","Lvl","1","1","6","2008"
55993,809,97,50,2,2,1,0,1,5,"Fa","Fa","IDOTRR","C (all)","1Fam","Bnk","0","0","6","2010"
157900,906,134,134,1,4,1,1,1,6,"TA","TA","NAmes","RL","1Fam","Lvl","0","1","4","2007"
116000,766,116,64,1,3,1,1,1,5,"TA","Fa","Edwards","RL","1Fam","Lvl","0","1","7","2006"
224900,1128,154,153,2,3,2,0,1,7,"TA","Gd","CollgCr","RL","1Fam","Lvl","0","1","5","2010"
137000,1061,94,94,1,2,1,0,1,5,"TA","TA","NAmes","RL","1Fam","Lvl","1","1","7","2006"
271000,1232,157,146,3,3,2,0,1,8,"Gd","Gd","Mitchel","RL","1Fam","Lvl","1","1","7","2008"
155000,819,98,94,2,3,1,0,1,6,"TA","TA","ClearCr","RL","1Fam","Lvl","0","1","6","2010"
224000,592,126,126,2,2,2,0,1,7,"Gd","Gd","NridgHt","RL","TwnhsE","Lvl","1","1","6","2010"
183000,671,152,74,2,3,2,1,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","0","1","6","2008"
93000,557,87,87,2,2,1,0,1,4,"Fa","TA","OldTown","RM","2fmCon","Bnk","0","0","2","2009"
225000,1151,161,79,2,3,2,1,1,7,"Gd","Gd","Gilbert","RL","1Fam","Lvl","1","1","10","2007"
139500,920,138,72,1,3,2,0,1,6,"TA","TA","SWISU","RL","1Fam","Lvl","1","1","7","2009"
232600,1042,138,138,2,3,2,0,1,8,"Gd","Gd","Somerst","FV","1Fam","Lvl","1","1","6","2006"
385000,1375,194,193,3,2,2,0,1,10,"Ex","Ex","NridgHt","RL","1Fam","Lvl","1","1","6","2008"
109500,569,73,73,0,2,1,0,1,5,"TA","Gd","BrkSide","RM","1Fam","Lvl","0","1","5","2008"
189000,792,133,135,2,3,2,0,1,7,"Gd","Gd","SawyerW","RL","1Fam","Lvl","1","1","4","2009"
185000,2666,198,94,2,3,2,1,1,5,"TA","TA","ClearCr","RL","1Fam","Low","0","1","6","2009"
147400,236,114,56,2,2,2,1,1,7,"Gd","Gd","Somerst","FV","Twnhs","Lvl","0","1","7","2006"
166000,1106,129,129,2,3,1,1,1,6,"TA","TA","NAmes","RL","1Fam","Lvl","1","1","6","2008"
151000,295,111,56,2,2,2,1,1,7,"TA","Gd","Somerst","FV","TwnhsE","Lvl","0","1","6","2006"
237000,887,170,87,2,3,2,1,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","1","1","1","2010"
167000,929,141,141,2,3,1,1,1,6,"TA","TA","NAmes","RL","1Fam","Lvl","0","1","2","2009"
139950,732,106,106,2,3,1,0,1,5,"TA","TA","NAmes","RL","1Fam","Lvl","0","1","9","2008"
128000,892,99,99,2,2,2,0,1,4,"TA","Gd","Sawyer","RL","1Fam","Lvl","0","1","2","2010"
153500,753,145,145,2,2,1,0,1,5,"TA","TA","OldTown","RM","1Fam","Lvl","0","1","6","2007"
1e+05,156,92,45,1,2,1,1,1,6,"TA","TA","BrDale","RM","Twnhs","Lvl","0","1","11","2008"
144000,885,102,102,1,3,1,1,1,5,"TA","Gd","CollgCr","RL","1Fam","Lvl","0","1","6","2008"
130500,1093,111,71,1,3,1,0,1,5,"TA","TA","Edwards","RL","1Fam","Lvl","0","1","5","2008"
140000,1129,138,62,1,4,2,0,1,6,"TA","Fa","SWISU","RH","1Fam","Lvl","0","0","3","2008"
157500,970,143,60,2,3,2,0,1,5,"TA","Gd","OldTown","RM","1Fam","Lvl","1","1","6","2008"
174900,838,108,105,2,3,1,1,1,6,"TA","TA","NAmes","RL","1Fam","Lvl","0","1","5","2008"
141000,743,167,167,0,6,2,0,2,5,"TA","TA","NAmes","RL","Duplex","Lvl","0","0","7","2007"
153900,1177,132,81,3,4,1,1,1,5,"TA","TA","OldTown","RM","1Fam","Lvl","1","1","6","2008"
171000,1547,158,129,2,3,2,0,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl","1","1","1","2007"
213000,866,165,69,2,3,2,1,1,7,"Gd","Gd","SawyerW","RL","1Fam","Lvl","1","1","7","2009"
133500,1442,80,80,1,3,1,0,1,5,"TA","TA","CollgCr","RL","1Fam","Lvl","1","1","8","2009"
240000,4236,219,84,2,5,3,0,1,6,"TA","TA","ClearCr","RL","1Fam","Bnk","1","1","9","2008"
187000,892,172,49,2,3,2,1,1,6,"Gd","TA","Veenker","RL","1Fam","Lvl","1","1","8","2007"
131500,412,79,79,2,1,1,0,1,6,"Gd","Gd","CollgCr","RM","TwnhsE","Lvl","0","1","11","2007"
215000,297,135,118,2,2,2,0,1,8,"Gd","Gd","Blmngtn","RL","TwnhsE","Lvl","1","1","5","2006"
164000,662,153,85,1,4,2,0,1,7,"TA","TA","Crawfor","RL","1Fam","Lvl","1","1","8","2007"
158000,1124,134,105,2,3,1,1,1,6,"TA","TA","NAmes","RL","1Fam","Lvl","1","1","8","2009"
170000,1665,165,164,2,3,1,1,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl","1","1","7","2006"
127000,641,97,97,1,3,1,1,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl","0","1","4","2010"
147000,1019,95,87,2,3,1,0,1,6,"TA","TA","CollgCr","RL","1Fam","Low","0","1","10","2008"
174000,755,138,65,2,3,2,1,1,6,"TA","TA","Gilbert","RL","1Fam","Lvl","1","1","3","2009"
152000,966,127,101,2,3,2,0,1,7,"TA","TA","NWAmes","RL","1Fam","Lvl","1","1","6","2009"
250000,1025,247,98,2,4,2,1,1,6,"TA","Gd","NWAmes","RL","1Fam","Lvl","1","1","8","2006"
189950,710,132,85,1,3,1,1,1,7,"Gd","Gd","Crawfor","RL","1Fam","Lvl","1","1","6","2007"
131500,1080,97,97,2,3,1,1,1,5,"TA","TA","Sawyer","RL","2fmCon","Lvl","0","1","4","2010"
152000,899,102,97,2,3,2,0,1,6,"TA","TA","SawyerW","RL","1Fam","Lvl","0","1","5","2010"
132500,737,107,107,1,3,1,0,1,5,"TA","TA","NAmes","RL","1Fam","Lvl","0","1","7","2009"
250580,803,127,127,2,3,2,0,1,7,"Gd","Gd","Somerst","FV","1Fam","Lvl","0","1","5","2008"
148500,813,93,93,2,3,1,0,1,5,"TA","TA","NAmes","RL","1Fam","Lvl","0","1","8","2009"
248900,990,153,152,3,3,2,0,1,8,"Gd","Gd","Timber","RL","1Fam","HLS","1","1","11","2007"
129000,648,104,97,2,3,1,1,1,4,"TA","Fa","Sawyer","RL","1Fam","Lvl","0","1","5","2007"
169000,1371,216,0,2,2,2,0,1,5,"TA","TA","Gilbert","RL","1Fam","Lvl","1","1","5","2006"
236000,923,181,98,2,3,2,1,1,7,"Gd","Gd","SawyerW","RL","1Fam","Lvl","1","1","6","2010"
109500,613,83,83,1,2,1,0,1,5,"TA","TA","NAmes","RL","1Fam","Lvl","0","0","8","2009"
200500,813,156,75,2,3,2,1,1,6,"TA","Gd","CollgCr","RL","1Fam","Lvl","0","1","6","2010"
116000,826,85,10,2,3,1,0,1,5,"Gd","Gd","NAmes","RL","1Fam","Lvl","0","1","10","2008"
133000,1128,118,77,1,3,1,0,1,5,"Gd","TA","NAmes","RL","1Fam","Lvl","1","1","9","2009"
66500,531,105,63,1,3,1,1,1,5,"TA","TA","OldTown","RM","1Fam","Lvl","0","1","8","2009"
303477,836,242,110,2,4,2,1,1,8,"Gd","Ex","Somerst","FV","1Fam","Lvl","1","1","8","2007"
132250,2349,97,99,2,3,1,0,1,4,"TA","TA","Mitchel","RL","1Fam","HLS","0","1","1","2007"
350000,821,207,136,3,4,2,1,1,9,"Gd","Ex","NridgHt","RL","1Fam","Lvl","1","1","6","2009"
148000,1095,107,103,2,3,1,0,1,5,"TA","Gd","Sawyer","RL","1Fam","Lvl","0","1","6","2010"
136500,650,80,80,1,3,1,0,1,5,"Gd","TA","CollgCr","RL","1Fam","Lvl","0","1","7","2009"
157000,653,101,101,2,2,1,1,1,5,"TA","TA","Edwards","RL","1Fam","Lvl","0","1","6","2007"
187500,1278,160,107,2,3,2,1,1,7,"Gd","Gd","Timber","RL","1Fam","Lvl","1","1","4","2007"
178000,895,148,75,2,3,2,1,1,6,"TA","TA","Gilbert","RL","1Fam","Lvl","1","1","12","2009"
118500,576,207,74,1,5,1,0,1,4,"Gd","TA","SWISU","RL","1Fam","Bnk","0","0","3","2006"
1e+05,664,83,83,1,3,1,0,1,5,"TA","TA","NAmes","RL","1Fam","Lvl","0","1","7","2009"
328900,476,159,158,2,2,2,0,1,9,"Gd","Gd","Somerst","FV","TwnhsE","Lvl","1","1","1","2008"
145000,780,159,151,2,4,2,0,2,5,"TA","TA","NAmes","RL","Duplex","Lvl","0","1","6","2006"
135500,1530,129,76,1,3,1,1,1,5,"TA","TA","Edwards","RL","1Fam","Lvl","0","1","4","2008"
268000,1474,206,206,2,4,2,0,1,8,"Gd","Gd","NAmes","RL","1Fam","Lvl","1","1","10","2007"
149500,1130,140,140,2,2,1,0,1,6,"TA","TA","NAmes","RL","1Fam","Lvl","1","1","2","2009"
122900,749,86,62,2,3,1,0,1,5,"TA","TA","NAmes","RL","1Fam","Lvl","1","1","7","2007"
172500,1039,156,85,2,3,2,1,1,6,"TA","TA","Sawyer","RL","1Fam","Lvl","1","1","7","2009"
154500,782,99,98,1,3,1,0,1,6,"TA","TA","Sawyer","RL","1Fam","Lvl","0","1","2","2006"
165000,1234,128,128,1,3,1,0,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl","1","1","6","2008"
118858,652,143,0,2,4,2,0,2,5,"TA","TA","SawyerW","RL","Duplex","Bnk","0","1","6","2009"
140000,656,167,72,2,4,1,1,1,6,"TA","TA","NAmes","RL","1Fam","Lvl","1","1","10","2008"
106500,814,88,88,1,2,1,0,1,4,"TA","TA","IDOTRR","RM","1Fam","Lvl","0","0","4","2006"
142953,652,208,0,2,6,2,0,2,5,"TA","TA","SawyerW","RL","Duplex","Lvl","0","1","6","2009"
611657,1200,220,216,3,2,2,1,1,9,"Ex","Ex","NridgHt","RL","1Fam","Lvl","1","1","3","2010"
135000,650,115,85,1,3,1,0,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl","1","1","6","2006"
110000,682,80,80,1,2,1,0,1,4,"TA","TA","NAmes","RL","1Fam","Lvl","0","1","6","2007"
153000,809,121,92,1,2,1,0,1,5,"TA","TA","NAmes","RL","1Fam","Lvl","0","1","5","2009"
180000,732,140,73,2,3,2,1,1,7,"Gd","Gd","Gilbert","RL","1Fam","Lvl","1","1","7","2006"
240000,1380,155,155,3,3,2,0,1,7,"Gd","Gd","Gilbert","RL","1Fam","HLS","1","1","8","2006"
125500,573,84,81,1,3,1,0,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl","0","1","8","2007"
128000,922,99,98,1,3,1,0,1,5,"TA","TA","NAmes","RL","1Fam","Lvl","0","1","2","2010"
255000,1254,152,151,3,3,2,0,1,8,"Gd","Gd","Somerst","RL","1Fam","Lvl","1","1","6","2007"
250000,1068,191,94,1,3,1,1,1,7,"Gd","Gd","Crawfor","RL","1Fam","Lvl","1","1","6","2006"
131000,825,84,80,2,2,1,0,1,5,"TA","TA","Mitchel","RL","1Fam","Low","0","1","6","2006"
174000,1170,138,69,2,3,2,1,1,6,"Gd","Gd","Gilbert","RL","1Fam","Lvl","1","1","6","2009"
154300,1078,211,103,2,5,2,0,2,5,"TA","TA","NAmes","RL","Duplex","Lvl","0","1","1","2010"
143500,863,118,118,1,3,1,1,1,5,"TA","Gd","CollgCr","RL","1Fam","Lvl","0","1","10","2009"
88000,569,94,71,1,3,1,0,1,5,"TA","TA","BrkSide","RM","1Fam","Lvl","0","0","7","2006"
145000,583,186,93,3,4,2,0,2,5,"TA","TA","Crawfor","RH","Duplex","HLS","0","0","8","2007"
173733,279,114,57,2,2,2,1,1,6,"Gd","Gd","Somerst","FV","TwnhsE","Lvl","0","1","6","2009"
75000,186,101,51,1,3,1,1,1,4,"TA","TA","MeadowV","RM","Twnhs","Lvl","0","1","1","2007"
35311,836,45,45,1,1,0,0,1,2,"TA","TA","IDOTRR","C (all)","1Fam","Lvl","0","0","10","2006"
135000,1592,114,105,1,3,1,0,1,4,"TA","TA","Edwards","RL","1Fam","Lvl","0","1","4","2009"
238000,1219,198,103,3,4,2,1,1,7,"Gd","Gd","SawyerW","RL","1Fam","Lvl","1","1","11","2007"
176500,1025,131,110,2,3,1,0,1,6,"Ex","TA","NAmes","RL","1Fam","Lvl","1","1","5","2008"
201000,786,160,86,2,3,2,1,1,6,"Gd","Gd","SawyerW","RL","1Fam","Lvl","0","1","7","2007"
145900,815,204,118,0,4,2,2,2,5,"TA","TA","Edwards","RL","Duplex","Lvl","0","1","9","2008"
169990,951,122,122,2,3,2,0,1,6,"Gd","Gd","Gilbert","RL","1Fam","Lvl","1","1","10","2006"
193000,744,150,149,2,2,2,0,1,6,"Gd","Gd","SawyerW","RL","TwnhsE","Lvl","1","1","7","2008"
207500,951,157,157,2,3,2,0,1,6,"TA","TA","NWAmes","RL","1Fam","Lvl","1","1","5","2006"
175000,1450,105,105,2,3,2,0,1,5,"TA","Ex","NWAmes","RL","1Fam","Lvl","0","1","3","2008"
285000,1115,221,110,3,4,2,1,1,8,"Gd","Ex","NridgHt","RL","1Fam","Lvl","1","1","5","2007"
176000,920,184,77,2,4,2,1,1,7,"TA","TA","NWAmes","RL","1Fam","Lvl","1","1","4","2008"
236500,1100,166,163,2,3,2,0,1,8,"Gd","Ex","CollgCr","RL","1Fam","Lvl","1","1","6","2009"
222000,1208,208,90,2,4,2,1,1,7,"TA","Gd","Gilbert","RL","1Fam","Lvl","1","1","11","2006"
201000,829,136,136,3,3,2,0,1,8,"Gd","Gd","Timber","RL","1Fam","HLS","0","1","7","2009"
117500,845,86,86,1,2,1,0,1,5,"TA","TA","NAmes","RL","1Fam","Lvl","0","1","7","2009"
320000,1084,177,177,3,3,2,0,1,9,"Ex","Ex","Somerst","RL","1Fam","Lvl","1","1","3","2007"
190000,788,139,139,2,3,2,0,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","0","1","8","2009"
242000,2569,192,54,2,4,2,0,1,7,"TA","Gd","NAmes","RL","1Fam","HLS","1","1","11","2008"
79900,541,69,56,2,1,1,0,1,4,"TA","TA","BrkSide","RL","1Fam","Lvl","0","1","6","2006"
184900,937,111,109,2,2,2,0,1,7,"Gd","Gd","SawyerW","RL","1Fam","Lvl","0","1","8","2009"
253000,899,183,103,2,3,2,1,1,7,"Gd","Gd","Somerst","RL","1Fam","Lvl","1","1","2","2009"
239799,814,182,129,3,3,2,1,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl","0","1","8","2006"
244400,2238,223,96,1,4,2,0,1,7,"TA","TA","ClearCr","RL","1Fam","Lvl","1","1","6","2010"
150900,1174,161,161,2,4,2,0,2,6,"TA","TA","Mitchel","RL","Duplex","Lvl","0","1","7","2006"
214000,813,191,92,2,3,2,1,1,7,"Gd","Gd","Gilbert","RL","1Fam","Lvl","1","1","6","2009"
150000,716,134,134,0,4,2,0,2,4,"TA","TA","Edwards","RL","Duplex","Lvl","0","1","8","2007"
143000,2323,152,152,2,4,2,0,2,5,"TA","TA","Mitchel","RL","Duplex","Low","0","1","6","2007"
137500,1335,125,76,2,3,1,0,1,6,"TA","Gd","Timber","RL","1Fam","Lvl","1","1","1","2009"
